"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue"
"344",1948,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8577639673
"345",1948,11,921,"Lake Mead","Mead",42,"Total Release","cfs",456560
"346",1948,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9055735537
"347",1948,12,921,"Lake Mead","Mead",42,"Total Release","cfs",554067
"348",1948,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0989758681
"349",1949,1,921,"Lake Mead","Mead",42,"Total Release","cfs",601980
"350",1949,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1940099177
"351",1949,2,921,"Lake Mead","Mead",42,"Total Release","cfs",609387
"352",1949,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2087014878
"353",1949,3,921,"Lake Mead","Mead",42,"Total Release","cfs",643373
"354",1949,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2761117356
"355",1949,4,921,"Lake Mead","Mead",42,"Total Release","cfs",587178
"356",1949,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1646505788
"357",1949,5,921,"Lake Mead","Mead",42,"Total Release","cfs",510767
"358",1949,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0130915706
"359",1949,6,921,"Lake Mead","Mead",42,"Total Release","cfs",485767
"360",1949,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9635047936
"361",1949,7,921,"Lake Mead","Mead",42,"Total Release","cfs",506497
"362",1949,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0046221491
"363",1949,8,921,"Lake Mead","Mead",42,"Total Release","cfs",522358
"364",1949,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0360819838
"365",1949,9,921,"Lake Mead","Mead",42,"Total Release","cfs",565773
"366",1949,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1221943804
"367",1949,10,921,"Lake Mead","Mead",42,"Total Release","cfs",457258
"368",1949,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9069580166
"369",1949,11,921,"Lake Mead","Mead",42,"Total Release","cfs",512842
"370",1949,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.017207273
"371",1949,12,921,"Lake Mead","Mead",42,"Total Release","cfs",561190
"372",1949,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1131041322
"373",1950,1,921,"Lake Mead","Mead",42,"Total Release","cfs",643163
"374",1950,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2756952066
"375",1950,2,921,"Lake Mead","Mead",42,"Total Release","cfs",569173
"376",1950,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1289381821
"377",1950,3,921,"Lake Mead","Mead",42,"Total Release","cfs",620428
"378",1950,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2306009918
"379",1950,4,921,"Lake Mead","Mead",42,"Total Release","cfs",524570
"380",1950,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0404694217
"381",1950,5,921,"Lake Mead","Mead",42,"Total Release","cfs",553708
"382",1950,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0982638017
"383",1950,6,921,"Lake Mead","Mead",42,"Total Release","cfs",472651
"384",1950,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9374895873
"385",1950,7,921,"Lake Mead","Mead",42,"Total Release","cfs",494176
"386",1950,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.980183802
"387",1950,8,921,"Lake Mead","Mead",42,"Total Release","cfs",443413
"388",1950,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8794968594
"389",1950,9,921,"Lake Mead","Mead",42,"Total Release","cfs",422198
"390",1950,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8374175209
"391",1950,10,921,"Lake Mead","Mead",42,"Total Release","cfs",587629
"392",1950,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1655451241
"393",1950,11,921,"Lake Mead","Mead",42,"Total Release","cfs",513703
"394",1950,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0189150415
"395",1950,12,921,"Lake Mead","Mead",42,"Total Release","cfs",621407
"396",1950,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2325428101
"397",1951,1,921,"Lake Mead","Mead",42,"Total Release","cfs",479442
"398",1951,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9509593387
"399",1951,2,921,"Lake Mead","Mead",42,"Total Release","cfs",383389
"400",1951,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7604409919
"401",1951,3,921,"Lake Mead","Mead",42,"Total Release","cfs",444682
"402",1951,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8820138844
"403",1951,4,921,"Lake Mead","Mead",42,"Total Release","cfs",409552
"404",1951,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8123345457
"405",1951,5,921,"Lake Mead","Mead",42,"Total Release","cfs",465224
"406",1951,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9227583473
"407",1951,6,921,"Lake Mead","Mead",42,"Total Release","cfs",359465
"408",1951,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7129884296
"409",1951,7,921,"Lake Mead","Mead",42,"Total Release","cfs",398629
"410",1951,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7906690912
"411",1951,8,921,"Lake Mead","Mead",42,"Total Release","cfs",464316
"412",1951,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9209573556
"413",1951,9,921,"Lake Mead","Mead",42,"Total Release","cfs",423722
"414",1951,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8404403309
"415",1951,10,921,"Lake Mead","Mead",42,"Total Release","cfs",432276
"416",1951,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8574069424
"417",1951,11,921,"Lake Mead","Mead",42,"Total Release","cfs",422719
"418",1951,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.838450909
"419",1951,12,921,"Lake Mead","Mead",42,"Total Release","cfs",437891
"420",1951,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8685441325
"421",1952,1,921,"Lake Mead","Mead",42,"Total Release","cfs",547867
"422",1952,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0866783474
"423",1952,2,921,"Lake Mead","Mead",42,"Total Release","cfs",614361
"424",1952,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2185672727
"425",1952,3,921,"Lake Mead","Mead",42,"Total Release","cfs",692795
"426",1952,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3741388433
"427",1952,4,921,"Lake Mead","Mead",42,"Total Release","cfs",696632
"428",1952,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3817494215
"429",1952,5,921,"Lake Mead","Mead",42,"Total Release","cfs",765575
"430",1952,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.5184958681
"431",1952,6,921,"Lake Mead","Mead",42,"Total Release","cfs",718529
"432",1952,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4251814877
"433",1952,7,921,"Lake Mead","Mead",42,"Total Release","cfs",661911
"434",1952,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3128813224
"435",1952,8,921,"Lake Mead","Mead",42,"Total Release","cfs",660934
"436",1952,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3109434712
"437",1952,9,921,"Lake Mead","Mead",42,"Total Release","cfs",672634
"438",1952,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3341500826
"439",1952,10,921,"Lake Mead","Mead",42,"Total Release","cfs",384114
"440",1952,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7618790087
"441",1952,11,921,"Lake Mead","Mead",42,"Total Release","cfs",409506
"442",1952,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8122433059
"443",1952,12,921,"Lake Mead","Mead",42,"Total Release","cfs",418433
"444",1952,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8299497523
"445",1953,1,921,"Lake Mead","Mead",42,"Total Release","cfs",614226
"446",1953,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2182995045
"447",1953,2,921,"Lake Mead","Mead",42,"Total Release","cfs",514607
"448",1953,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0207080996
"449",1953,3,921,"Lake Mead","Mead",42,"Total Release","cfs",513400
"450",1953,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0183140497
"451",1953,4,921,"Lake Mead","Mead",42,"Total Release","cfs",493145
"452",1953,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9781388431
"453",1953,5,921,"Lake Mead","Mead",42,"Total Release","cfs",515302
"454",1953,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0220866119
"455",1953,6,921,"Lake Mead","Mead",42,"Total Release","cfs",423264
"456",1953,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8395319009
"457",1953,7,921,"Lake Mead","Mead",42,"Total Release","cfs",461809
"458",1953,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9159847937
"459",1953,8,921,"Lake Mead","Mead",42,"Total Release","cfs",476518
"460",1953,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9451596694
"461",1953,9,921,"Lake Mead","Mead",42,"Total Release","cfs",486672
"462",1953,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9652998349
"463",1953,10,921,"Lake Mead","Mead",42,"Total Release","cfs",644530
"464",1953,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2784066118
"465",1953,11,921,"Lake Mead","Mead",42,"Total Release","cfs",606245
"466",1953,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2024694214
"467",1953,12,921,"Lake Mead","Mead",42,"Total Release","cfs",672162
"468",1953,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3332138844
"469",1954,1,921,"Lake Mead","Mead",42,"Total Release","cfs",429231
"470",1954,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.851367273
"471",1954,2,921,"Lake Mead","Mead",42,"Total Release","cfs",375857
"472",1954,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7455014875
"473",1954,3,921,"Lake Mead","Mead",42,"Total Release","cfs",456868
"474",1954,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.906184463
"475",1954,4,921,"Lake Mead","Mead",42,"Total Release","cfs",483476
"476",1954,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9589606614
"477",1954,5,921,"Lake Mead","Mead",42,"Total Release","cfs",563931
"478",1954,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1185408265
"479",1954,6,921,"Lake Mead","Mead",42,"Total Release","cfs",464808
"480",1954,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9219332234
"481",1954,7,921,"Lake Mead","Mead",42,"Total Release","cfs",523057
"482",1954,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0374684301
"483",1954,8,921,"Lake Mead","Mead",42,"Total Release","cfs",458317
"484",1954,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9090585125
"485",1954,9,921,"Lake Mead","Mead",42,"Total Release","cfs",466204
"486",1954,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9247021492
"487",1954,10,921,"Lake Mead","Mead",42,"Total Release","cfs",412106
"488",1954,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8174003307
"489",1954,11,921,"Lake Mead","Mead",42,"Total Release","cfs",387706
"490",1954,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7690036361
"491",1954,12,921,"Lake Mead","Mead",42,"Total Release","cfs",427561
"492",1954,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8480548761
"493",1955,1,921,"Lake Mead","Mead",42,"Total Release","cfs",372712
"494",1955,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.739263471
"495",1955,2,921,"Lake Mead","Mead",42,"Total Release","cfs",362855
"496",1955,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7197123969
"497",1955,3,921,"Lake Mead","Mead",42,"Total Release","cfs",452850
"498",1955,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8982148761
"499",1955,4,921,"Lake Mead","Mead",42,"Total Release","cfs",445311
"500",1955,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8832614877
"501",1955,5,921,"Lake Mead","Mead",42,"Total Release","cfs",471140
"502",1955,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9344925619
"503",1955,6,921,"Lake Mead","Mead",42,"Total Release","cfs",343216
"504",1955,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.68075900871
"505",1955,7,921,"Lake Mead","Mead",42,"Total Release","cfs",433393
"506",1955,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8596224793
"507",1955,8,921,"Lake Mead","Mead",42,"Total Release","cfs",400574
"508",1955,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7945269426
"509",1955,9,921,"Lake Mead","Mead",42,"Total Release","cfs",314712
"510",1955,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.62422214897
"511",1955,10,921,"Lake Mead","Mead",42,"Total Release","cfs",396081
"512",1955,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7856152069
"513",1955,11,921,"Lake Mead","Mead",42,"Total Release","cfs",347272
"514",1955,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6888039672
"515",1955,12,921,"Lake Mead","Mead",42,"Total Release","cfs",379417
"516",1955,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7525626448
"517",1956,1,921,"Lake Mead","Mead",42,"Total Release","cfs",305018
"518",1956,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.60499438036
"519",1956,2,921,"Lake Mead","Mead",42,"Total Release","cfs",264073
"520",1956,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.52378115696
"521",1956,3,921,"Lake Mead","Mead",42,"Total Release","cfs",389407
"522",1956,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7723775208
"523",1956,4,921,"Lake Mead","Mead",42,"Total Release","cfs",424477
"524",1956,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8419378514
"525",1956,5,921,"Lake Mead","Mead",42,"Total Release","cfs",381714
"526",1956,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7571186775
"527",1956,6,921,"Lake Mead","Mead",42,"Total Release","cfs",398030
"528",1956,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7894809919
"529",1956,7,921,"Lake Mead","Mead",42,"Total Release","cfs",393863
"530",1956,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7812158678
"531",1956,8,921,"Lake Mead","Mead",42,"Total Release","cfs",366568
"532",1956,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7270770247
"533",1956,9,921,"Lake Mead","Mead",42,"Total Release","cfs",311491
"534",1956,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.61783338846
"535",1956,10,921,"Lake Mead","Mead",42,"Total Release","cfs",262803
"536",1956,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.52126214864
"537",1956,11,921,"Lake Mead","Mead",42,"Total Release","cfs",255342
"538",1956,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.5064634713
"539",1956,12,921,"Lake Mead","Mead",42,"Total Release","cfs",251970
"540",1956,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.49977520669
"541",1957,1,921,"Lake Mead","Mead",42,"Total Release","cfs",287642
"542",1957,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.57052958711
"543",1957,2,921,"Lake Mead","Mead",42,"Total Release","cfs",234279
"544",1957,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.46468561996
"545",1957,3,921,"Lake Mead","Mead",42,"Total Release","cfs",369866
"546",1957,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.73361851271
"547",1957,4,921,"Lake Mead","Mead",42,"Total Release","cfs",454183
"548",1957,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9008588432
"549",1957,5,921,"Lake Mead","Mead",42,"Total Release","cfs",385517
"550",1957,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7646618181
"551",1957,6,921,"Lake Mead","Mead",42,"Total Release","cfs",414972
"552",1957,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8230849587
"553",1957,7,921,"Lake Mead","Mead",42,"Total Release","cfs",400117
"554",1957,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7936204963
"555",1957,8,921,"Lake Mead","Mead",42,"Total Release","cfs",397278
"556",1957,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7879894215
"557",1957,9,921,"Lake Mead","Mead",42,"Total Release","cfs",394631
"558",1957,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.782739174
"559",1957,10,921,"Lake Mead","Mead",42,"Total Release","cfs",244054
"560",1957,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.48407404954
"561",1957,11,921,"Lake Mead","Mead",42,"Total Release","cfs",290377
"562",1957,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.57595438011
"563",1957,12,921,"Lake Mead","Mead",42,"Total Release","cfs",239546
"564",1957,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.47513256229
"565",1958,1,921,"Lake Mead","Mead",42,"Total Release","cfs",628084
"566",1958,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2457864462
"567",1958,2,921,"Lake Mead","Mead",42,"Total Release","cfs",428547
"568",1958,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8500105789
"569",1958,3,921,"Lake Mead","Mead",42,"Total Release","cfs",723087
"570",1958,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4342221489
"571",1958,4,921,"Lake Mead","Mead",42,"Total Release","cfs",750636
"572",1958,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4888647935
