"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue","Year","Date"
"276",1945,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2003173557,1944,1944-12-01
"277",1946,1,921,"Lake Mead","Mead",42,"Total Release","cfs",557149,1946,1946-01-01
"278",1946,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1050889256,1946,1946-01-01
"279",1946,2,921,"Lake Mead","Mead",42,"Total Release","cfs",524728,1946,1946-02-01
"280",1946,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.04078281,1946,1946-02-01
"281",1946,3,921,"Lake Mead","Mead",42,"Total Release","cfs",502364,1946,1946-03-01
"282",1946,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9964244626,1946,1946-03-01
"283",1946,4,921,"Lake Mead","Mead",42,"Total Release","cfs",440765,1946,1946-04-01
"284",1946,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8742446279,1946,1946-04-01
"285",1946,5,921,"Lake Mead","Mead",42,"Total Release","cfs",460706,1946,1946-05-01
"286",1946,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9137970249,1946,1946-05-01
"287",1946,6,921,"Lake Mead","Mead",42,"Total Release","cfs",410970,1946,1946-06-01
"288",1946,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8151471075,1946,1946-06-01
"289",1946,7,921,"Lake Mead","Mead",42,"Total Release","cfs",418871,1946,1946-07-01
"290",1946,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8308185124,1946,1946-07-01
"291",1946,8,921,"Lake Mead","Mead",42,"Total Release","cfs",378373,1946,1946-08-01
"292",1946,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7504919011,1946,1946-08-01
"293",1946,9,921,"Lake Mead","Mead",42,"Total Release","cfs",378343,1946,1946-09-01
"294",1946,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7504323969,1946,1946-09-01
"295",1946,10,921,"Lake Mead","Mead",42,"Total Release","cfs",537305,1945,1945-10-01
"296",1946,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0657289258,1945,1945-10-01
"297",1946,11,921,"Lake Mead","Mead",42,"Total Release","cfs",523754,1945,1945-11-01
"298",1946,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0388509093,1945,1945-11-01
"299",1946,12,921,"Lake Mead","Mead",42,"Total Release","cfs",542936,1945,1945-12-01
"300",1946,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0768978511,1945,1945-12-01
"301",1947,1,921,"Lake Mead","Mead",42,"Total Release","cfs",498811,1947,1947-01-01
"302",1947,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9893771904,1947,1947-01-01
"303",1947,2,921,"Lake Mead","Mead",42,"Total Release","cfs",448482,1947,1947-02-01
"304",1947,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8895510744,1947,1947-02-01
"305",1947,3,921,"Lake Mead","Mead",42,"Total Release","cfs",483782,1947,1947-03-01
"306",1947,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9595676034,1947,1947-03-01
"307",1947,4,921,"Lake Mead","Mead",42,"Total Release","cfs",437362,1947,1947-04-01
"308",1947,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8674948761,1947,1947-04-01
"309",1947,5,921,"Lake Mead","Mead",42,"Total Release","cfs",485025,1947,1947-05-01
"310",1947,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.962033058,1947,1947-05-01
"311",1947,6,921,"Lake Mead","Mead",42,"Total Release","cfs",480891,1947,1947-06-01
"312",1947,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9538333885,1947,1947-06-01
"313",1947,7,921,"Lake Mead","Mead",42,"Total Release","cfs",474754,1947,1947-07-01
"314",1947,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9416608266,1947,1947-07-01
"315",1947,8,921,"Lake Mead","Mead",42,"Total Release","cfs",442124,1947,1947-08-01
"316",1947,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8769401651,1947,1947-08-01
"317",1947,9,921,"Lake Mead","Mead",42,"Total Release","cfs",429155,1947,1947-09-01
"318",1947,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8512165292,1947,1947-09-01
"319",1947,10,921,"Lake Mead","Mead",42,"Total Release","cfs",430701,1946,1946-10-01
"320",1947,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8542829752,1946,1946-10-01
"321",1947,11,921,"Lake Mead","Mead",42,"Total Release","cfs",382807,1946,1946-11-01
"322",1947,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7592866116,1946,1946-11-01
"323",1947,12,921,"Lake Mead","Mead",42,"Total Release","cfs",441665,1946,1946-12-01
"324",1947,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8760297521,1946,1946-12-01
"325",1948,1,921,"Lake Mead","Mead",42,"Total Release","cfs",606028,1948,1948-01-01
"326",1948,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2020390083,1948,1948-01-01
"327",1948,2,921,"Lake Mead","Mead",42,"Total Release","cfs",585558,1948,1948-02-01
"328",1948,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1614373556,1948,1948-02-01
"329",1948,3,921,"Lake Mead","Mead",42,"Total Release","cfs",587492,1948,1948-03-01
"330",1948,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1652733883,1948,1948-03-01
"331",1948,4,921,"Lake Mead","Mead",42,"Total Release","cfs",607828,1948,1948-04-01
"332",1948,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2056092561,1948,1948-04-01
"333",1948,5,921,"Lake Mead","Mead",42,"Total Release","cfs",578565,1948,1948-05-01
"334",1948,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1475669422,1948,1948-05-01
"335",1948,6,921,"Lake Mead","Mead",42,"Total Release","cfs",544164,1948,1948-06-01
"336",1948,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0793335542,1948,1948-06-01
"337",1948,7,921,"Lake Mead","Mead",42,"Total Release","cfs",591196,1948,1948-07-01
"338",1948,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1726201656,1948,1948-07-01
"339",1948,8,921,"Lake Mead","Mead",42,"Total Release","cfs",493117,1948,1948-08-01
"340",1948,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.978083306,1948,1948-08-01
"341",1948,9,921,"Lake Mead","Mead",42,"Total Release","cfs",505920,1948,1948-09-01
"342",1948,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.003477686,1948,1948-09-01
"343",1948,10,921,"Lake Mead","Mead",42,"Total Release","cfs",432456,1947,1947-10-01
"344",1948,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8577639673,1947,1947-10-01
"345",1948,11,921,"Lake Mead","Mead",42,"Total Release","cfs",456560,1947,1947-11-01
"346",1948,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9055735537,1947,1947-11-01
"347",1948,12,921,"Lake Mead","Mead",42,"Total Release","cfs",554067,1947,1947-12-01
"348",1948,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0989758681,1947,1947-12-01
"349",1949,1,921,"Lake Mead","Mead",42,"Total Release","cfs",601980,1949,1949-01-01
"350",1949,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1940099177,1949,1949-01-01
"351",1949,2,921,"Lake Mead","Mead",42,"Total Release","cfs",609387,1949,1949-02-01
"352",1949,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2087014878,1949,1949-02-01
"353",1949,3,921,"Lake Mead","Mead",42,"Total Release","cfs",643373,1949,1949-03-01
"354",1949,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2761117356,1949,1949-03-01
"355",1949,4,921,"Lake Mead","Mead",42,"Total Release","cfs",587178,1949,1949-04-01
"356",1949,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1646505788,1949,1949-04-01
"357",1949,5,921,"Lake Mead","Mead",42,"Total Release","cfs",510767,1949,1949-05-01
"358",1949,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0130915706,1949,1949-05-01
"359",1949,6,921,"Lake Mead","Mead",42,"Total Release","cfs",485767,1949,1949-06-01
"360",1949,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9635047936,1949,1949-06-01
"361",1949,7,921,"Lake Mead","Mead",42,"Total Release","cfs",506497,1949,1949-07-01
"362",1949,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0046221491,1949,1949-07-01
"363",1949,8,921,"Lake Mead","Mead",42,"Total Release","cfs",522358,1949,1949-08-01
"364",1949,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0360819838,1949,1949-08-01
"365",1949,9,921,"Lake Mead","Mead",42,"Total Release","cfs",565773,1949,1949-09-01
"366",1949,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1221943804,1949,1949-09-01
"367",1949,10,921,"Lake Mead","Mead",42,"Total Release","cfs",457258,1948,1948-10-01
"368",1949,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9069580166,1948,1948-10-01
"369",1949,11,921,"Lake Mead","Mead",42,"Total Release","cfs",512842,1948,1948-11-01
"370",1949,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.017207273,1948,1948-11-01
"371",1949,12,921,"Lake Mead","Mead",42,"Total Release","cfs",561190,1948,1948-12-01
"372",1949,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1131041322,1948,1948-12-01
"373",1950,1,921,"Lake Mead","Mead",42,"Total Release","cfs",643163,1950,1950-01-01
"374",1950,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2756952066,1950,1950-01-01
"375",1950,2,921,"Lake Mead","Mead",42,"Total Release","cfs",569173,1950,1950-02-01
"376",1950,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1289381821,1950,1950-02-01
"377",1950,3,921,"Lake Mead","Mead",42,"Total Release","cfs",620428,1950,1950-03-01
"378",1950,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2306009918,1950,1950-03-01
"379",1950,4,921,"Lake Mead","Mead",42,"Total Release","cfs",524570,1950,1950-04-01
"380",1950,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0404694217,1950,1950-04-01
"381",1950,5,921,"Lake Mead","Mead",42,"Total Release","cfs",553708,1950,1950-05-01
"382",1950,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0982638017,1950,1950-05-01
"383",1950,6,921,"Lake Mead","Mead",42,"Total Release","cfs",472651,1950,1950-06-01
"384",1950,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9374895873,1950,1950-06-01
"385",1950,7,921,"Lake Mead","Mead",42,"Total Release","cfs",494176,1950,1950-07-01
"386",1950,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.980183802,1950,1950-07-01
"387",1950,8,921,"Lake Mead","Mead",42,"Total Release","cfs",443413,1950,1950-08-01
"388",1950,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8794968594,1950,1950-08-01
"389",1950,9,921,"Lake Mead","Mead",42,"Total Release","cfs",422198,1950,1950-09-01
"390",1950,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8374175209,1950,1950-09-01
"391",1950,10,921,"Lake Mead","Mead",42,"Total Release","cfs",587629,1949,1949-10-01
"392",1950,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1655451241,1949,1949-10-01
"393",1950,11,921,"Lake Mead","Mead",42,"Total Release","cfs",513703,1949,1949-11-01
"394",1950,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0189150415,1949,1949-11-01
"395",1950,12,921,"Lake Mead","Mead",42,"Total Release","cfs",621407,1949,1949-12-01
"396",1950,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2325428101,1949,1949-12-01
"397",1951,1,921,"Lake Mead","Mead",42,"Total Release","cfs",479442,1951,1951-01-01
"398",1951,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9509593387,1951,1951-01-01
"399",1951,2,921,"Lake Mead","Mead",42,"Total Release","cfs",383389,1951,1951-02-01
"400",1951,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7604409919,1951,1951-02-01
"401",1951,3,921,"Lake Mead","Mead",42,"Total Release","cfs",444682,1951,1951-03-01
"402",1951,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8820138844,1951,1951-03-01
"403",1951,4,921,"Lake Mead","Mead",42,"Total Release","cfs",409552,1951,1951-04-01
"404",1951,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8123345457,1951,1951-04-01
"405",1951,5,921,"Lake Mead","Mead",42,"Total Release","cfs",465224,1951,1951-05-01
"406",1951,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9227583473,1951,1951-05-01
"407",1951,6,921,"Lake Mead","Mead",42,"Total Release","cfs",359465,1951,1951-06-01
"408",1951,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7129884296,1951,1951-06-01
"409",1951,7,921,"Lake Mead","Mead",42,"Total Release","cfs",398629,1951,1951-07-01
"410",1951,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7906690912,1951,1951-07-01
"411",1951,8,921,"Lake Mead","Mead",42,"Total Release","cfs",464316,1951,1951-08-01
"412",1951,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9209573556,1951,1951-08-01
"413",1951,9,921,"Lake Mead","Mead",42,"Total Release","cfs",423722,1951,1951-09-01
"414",1951,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8404403309,1951,1951-09-01
"415",1951,10,921,"Lake Mead","Mead",42,"Total Release","cfs",432276,1950,1950-10-01
"416",1951,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8574069424,1950,1950-10-01
"417",1951,11,921,"Lake Mead","Mead",42,"Total Release","cfs",422719,1950,1950-11-01
"418",1951,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.838450909,1950,1950-11-01
"419",1951,12,921,"Lake Mead","Mead",42,"Total Release","cfs",437891,1950,1950-12-01
"420",1951,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8685441325,1950,1950-12-01
"421",1952,1,921,"Lake Mead","Mead",42,"Total Release","cfs",547867,1952,1952-01-01
"422",1952,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0866783474,1952,1952-01-01
"423",1952,2,921,"Lake Mead","Mead",42,"Total Release","cfs",614361,1952,1952-02-01
"424",1952,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2185672727,1952,1952-02-01
"425",1952,3,921,"Lake Mead","Mead",42,"Total Release","cfs",692795,1952,1952-03-01
"426",1952,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3741388433,1952,1952-03-01
"427",1952,4,921,"Lake Mead","Mead",42,"Total Release","cfs",696632,1952,1952-04-01
"428",1952,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3817494215,1952,1952-04-01
"429",1952,5,921,"Lake Mead","Mead",42,"Total Release","cfs",765575,1952,1952-05-01
"430",1952,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.5184958681,1952,1952-05-01
"431",1952,6,921,"Lake Mead","Mead",42,"Total Release","cfs",718529,1952,1952-06-01
"432",1952,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4251814877,1952,1952-06-01
"433",1952,7,921,"Lake Mead","Mead",42,"Total Release","cfs",661911,1952,1952-07-01
"434",1952,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3128813224,1952,1952-07-01
"435",1952,8,921,"Lake Mead","Mead",42,"Total Release","cfs",660934,1952,1952-08-01
"436",1952,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3109434712,1952,1952-08-01
"437",1952,9,921,"Lake Mead","Mead",42,"Total Release","cfs",672634,1952,1952-09-01
"438",1952,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3341500826,1952,1952-09-01
"439",1952,10,921,"Lake Mead","Mead",42,"Total Release","cfs",384114,1951,1951-10-01
"440",1952,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7618790087,1951,1951-10-01
"441",1952,11,921,"Lake Mead","Mead",42,"Total Release","cfs",409506,1951,1951-11-01
"442",1952,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8122433059,1951,1951-11-01
"443",1952,12,921,"Lake Mead","Mead",42,"Total Release","cfs",418433,1951,1951-12-01
"444",1952,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8299497523,1951,1951-12-01
"445",1953,1,921,"Lake Mead","Mead",42,"Total Release","cfs",614226,1953,1953-01-01
"446",1953,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2182995045,1953,1953-01-01
"447",1953,2,921,"Lake Mead","Mead",42,"Total Release","cfs",514607,1953,1953-02-01
"448",1953,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0207080996,1953,1953-02-01
"449",1953,3,921,"Lake Mead","Mead",42,"Total Release","cfs",513400,1953,1953-03-01
"450",1953,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0183140497,1953,1953-03-01
"451",1953,4,921,"Lake Mead","Mead",42,"Total Release","cfs",493145,1953,1953-04-01
"452",1953,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9781388431,1953,1953-04-01
"453",1953,5,921,"Lake Mead","Mead",42,"Total Release","cfs",515302,1953,1953-05-01
"454",1953,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0220866119,1953,1953-05-01
"455",1953,6,921,"Lake Mead","Mead",42,"Total Release","cfs",423264,1953,1953-06-01
"456",1953,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8395319009,1953,1953-06-01
"457",1953,7,921,"Lake Mead","Mead",42,"Total Release","cfs",461809,1953,1953-07-01
"458",1953,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9159847937,1953,1953-07-01
"459",1953,8,921,"Lake Mead","Mead",42,"Total Release","cfs",476518,1953,1953-08-01
"460",1953,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9451596694,1953,1953-08-01
"461",1953,9,921,"Lake Mead","Mead",42,"Total Release","cfs",486672,1953,1953-09-01
"462",1953,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9652998349,1953,1953-09-01
"463",1953,10,921,"Lake Mead","Mead",42,"Total Release","cfs",644530,1952,1952-10-01
"464",1953,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2784066118,1952,1952-10-01
"465",1953,11,921,"Lake Mead","Mead",42,"Total Release","cfs",606245,1952,1952-11-01
"466",1953,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.2024694214,1952,1952-11-01
"467",1953,12,921,"Lake Mead","Mead",42,"Total Release","cfs",672162,1952,1952-12-01
"468",1953,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3332138844,1952,1952-12-01
"469",1954,1,921,"Lake Mead","Mead",42,"Total Release","cfs",429231,1954,1954-01-01
"470",1954,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.851367273,1954,1954-01-01
"471",1954,2,921,"Lake Mead","Mead",42,"Total Release","cfs",375857,1954,1954-02-01
"472",1954,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7455014875,1954,1954-02-01
"473",1954,3,921,"Lake Mead","Mead",42,"Total Release","cfs",456868,1954,1954-03-01
"474",1954,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.906184463,1954,1954-03-01
"475",1954,4,921,"Lake Mead","Mead",42,"Total Release","cfs",483476,1954,1954-04-01
"476",1954,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9589606614,1954,1954-04-01
